,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
124,Decision Tree,0.95,0.3,0.05,82.27445997458705,90.06462035541196,87.72619984264358,29.987293519695044
125,Decision Tree,0.95,0.4,0.05,85.13341804320203,92.25753871230644,89.06372934697089,39.96188055908513
126,Decision Tree,0.95,0.1,0.08,78.46251588310038,87.76337115072934,85.20849724626278,9.974587039390089
127,Decision Tree,0.95,0.15,0.08,79.60609911054638,87.51974723538704,87.17545239968528,14.993646759847522
128,Decision Tree,0.95,0.2,0.08,79.28843710292249,89.01734104046243,84.81510621557828,19.949174078780178
129,Decision Tree,0.95,0.25,0.08,81.70266836086404,89.99186330349877,87.01809598741148,24.968233799237613
130,Decision Tree,0.95,0.3,0.08,81.89326556543837,89.82229402261713,87.49016522423288,29.987293519695044
131,Decision Tree,0.95,0.4,0.08,85.38754764930114,92.48979591836735,89.14240755310779,39.96188055908513
132,Decision Tree,0.95,0.1,0.1,78.1448538754765,87.89860997547015,84.57907159716758,9.974587039390089
133,Decision Tree,0.95,0.15,0.1,79.28843710292249,87.70949720670392,86.46734854445319,14.993646759847522
134,Decision Tree,0.95,0.2,0.1,80.55908513341804,89.64667214461791,85.83792289535799,19.949174078780178
135,Decision Tree,0.95,0.25,0.1,81.8297331639136,90.26982829108749,86.86073957513769,24.968233799237613
136,Decision Tree,0.95,0.3,0.1,82.52858958068614,90.03215434083602,88.1195908733281,29.987293519695044
137,Decision Tree,0.95,0.4,0.1,85.70520965692504,92.38249594813614,89.69315499606608,39.96188055908513
138,Decision Tree,0.95,0.1,0.15,78.90724269377382,88.26405867970661,85.20849724626278,9.974587039390089
139,Decision Tree,0.95,0.15,0.15,80.05082592121983,87.88598574821853,87.33280881195908,14.993646759847522
140,Decision Tree,0.95,0.2,0.15,79.98729351969504,89.56953642384106,85.12981904012588,19.949174078780178
141,Decision Tree,0.95,0.25,0.15,81.8297331639136,90.13854930725347,87.01809598741148,24.968233799237613
142,Decision Tree,0.95,0.3,0.15,82.14739517153748,90.04854368932038,87.56884343036978,29.987293519695044
143,Decision Tree,0.95,0.4,0.15,84.9428208386277,92.23856209150327,88.82769472856019,39.96188055908513
144,Decision Tree,0.99,0.1,0.01,77.89072426937739,87.92111750205423,84.18568056648309,9.974587039390089
145,Decision Tree,0.99,0.15,0.01,79.66963151207116,87.64845605700712,87.09677419354838,14.993646759847522
146,Decision Tree,0.99,0.2,0.01,80.24142312579416,89.47368421052632,85.60188827694729,19.949174078780178
147,Decision Tree,0.99,0.25,0.01,82.27445997458705,90.72249589490968,86.93941778127459,24.968233799237613
148,Decision Tree,0.99,0.3,0.01,81.95679796696315,89.95951417004049,87.41148701809598,29.987293519695044
149,Decision Tree,0.99,0.4,0.01,85.06988564167726,92.11382113821138,89.14240755310779,39.96188055908513
150,Decision Tree,0.99,0.1,0.03,78.1448538754765,87.96068796068796,84.50039339103068,9.974587039390089
151,Decision Tree,0.99,0.15,0.03,79.16137229987294,87.7502001601281,86.23131392604249,14.993646759847522
152,Decision Tree,0.99,0.2,0.03,80.17789072426937,88.76313662085691,86.38867033831629,19.949174078780178
153,Decision Tree,0.99,0.25,0.03,81.32147395171538,89.81255093724532,86.70338316286389,24.968233799237613
154,Decision Tree,0.99,0.3,0.03,82.14739517153748,90.04854368932038,87.56884343036978,29.987293519695044
155,Decision Tree,0.99,0.4,0.03,84.87928843710293,92.44042728019721,88.51298190401259,39.96188055908513
156,Decision Tree,0.99,0.1,0.05,79.28843710292249,88.07413376309428,85.99527930763179,9.974587039390089
157,Decision Tree,0.99,0.15,0.05,79.16137229987294,87.62968874700718,86.38867033831629,14.993646759847522
158,Decision Tree,0.99,0.2,0.05,80.17789072426937,89.14285714285714,85.91660110149489,19.949174078780178
159,Decision Tree,0.99,0.25,0.05,82.78271918678526,90.25764895330113,88.19826907946499,24.968233799237613
160,Decision Tree,0.99,0.3,0.05,82.65565438373571,89.792663476874,88.59166011014949,29.987293519695044
161,Decision Tree,0.99,0.4,0.05,85.13341804320203,92.67489711934157,88.59166011014949,39.96188055908513
162,Decision Tree,0.99,0.1,0.08,77.70012706480306,88.39732888146912,83.32022029897718,9.974587039390089
163,Decision Tree,0.99,0.15,0.08,79.79669631512071,87.49016522423288,87.49016522423288,14.993646759847522
164,Decision Tree,0.99,0.2,0.08,80.62261753494282,89.46078431372548,86.15263571990559,19.949174078780178
165,Decision Tree,0.99,0.25,0.08,83.29097839898348,90.51446945337621,88.59166011014949,24.968233799237613
166,Decision Tree,0.99,0.3,0.08,82.33799237611181,90.00805801772763,87.8835562549174,29.987293519695044
167,Decision Tree,0.99,0.4,0.08,85.32401524777637,92.833607907743,88.67033831628639,39.96188055908513
168,Decision Tree,0.99,0.1,0.1,78.65311308767471,88.28828828828829,84.81510621557828,9.974587039390089
169,Decision Tree,0.99,0.15,0.1,80.05082592121983,87.7663772691397,87.49016522423288,14.993646759847522
170,Decision Tree,0.99,0.2,0.1,79.98729351969504,89.70099667774086,84.97246262785208,19.949174078780178
171,Decision Tree,0.99,0.25,0.1,82.33799237611181,90.3986981285598,87.41148701809598,24.968233799237613
172,Decision Tree,0.99,0.3,0.1,82.27445997458705,90.1294498381877,87.64752163650668,29.987293519695044
173,Decision Tree,0.99,0.4,0.1,85.5146124523507,92.50203748981255,89.29976396538159,39.96188055908513
174,Decision Tree,0.99,0.1,0.15,77.25540025412961,88.39360807401178,82.69079464988198,9.974587039390089
175,Decision Tree,0.99,0.15,0.15,79.09783989834816,87.80096308186195,86.07395751376869,14.993646759847522
176,Decision Tree,0.99,0.2,0.15,80.1143583227446,89.52145214521452,85.36585365853658,19.949174078780178
177,Decision Tree,0.99,0.25,0.15,81.8297331639136,90.40196882690731,86.70338316286389,24.968233799237613
178,Decision Tree,0.99,0.3,0.15,82.02033036848793,89.77455716586151,87.72619984264358,29.987293519695044
179,Decision Tree,0.99,0.4,0.15,85.57814485387547,92.50814332247558,89.37844217151849,39.96188055908513
