,model,threshold,split_1,split_2,accuracy,human effort
,Logistic Regression,0.8,0.3,0.1,93.57798165,45.34731324
,Logistic Regression,0.8,0.4,0.1,95.15072084,54.25950197
,Logistic Regression,0.8,0.1,0.15,90.82568807,28.83355177
,Logistic Regression,0.8,0.15,0.15,91.74311927,33.02752294
,Logistic Regression,0.8,0.2,0.15,92.26736566,36.9593709
,Logistic Regression,0.8,0.25,0.15,92.52948886,39.71166448
,Logistic Regression,0.8,0.3,0.15,93.57798165,45.34731324
,Logistic Regression,0.8,0.4,0.15,95.15072084,54.25950197
,Logistic Regression,0.85,0.1,0.01,91.74311927,31.45478375
,Logistic Regression,0.85,0.15,0.01,94.23328965,39.84272608
,Logistic Regression,0.85,0.2,0.01,94.49541284,43.64351245
,Logistic Regression,0.85,0.25,0.01,94.88859764,46.92005242
,Logistic Regression,0.85,0.3,0.01,95.54390564,53.60419397
,Logistic Regression,0.85,0.4,0.01,97.11664482,62.2542595
,Logistic Regression,0.85,0.1,0.03,91.61205767,31.45478375
,Logistic Regression,0.85,0.15,0.03,94.23328965,40.10484928
,Logistic Regression,0.85,0.2,0.03,94.49541284,44.16775885
,Logistic Regression,0.85,0.25,0.03,95.15072084,47.57536042
,Logistic Regression,0.85,0.3,0.03,95.67496723,53.99737877
,Logistic Regression,0.85,0.4,0.03,97.11664482,62.3853211
,Logistic Regression,0.85,0.1,0.05,92.00524246,33.55176933
,Logistic Regression,0.85,0.15,0.05,94.36435125,40.49803408
,Logistic Regression,0.85,0.2,0.05,94.49541284,44.16775885
,Logistic Regression,0.85,0.25,0.05,95.15072084,47.70642202
,Logistic Regression,0.85,0.3,0.05,95.67496723,53.99737877
,Logistic Regression,0.85,0.4,0.05,97.11664482,62.2542595
,Logistic Regression,0.85,0.1,0.08,92.00524246,33.94495413
,Logistic Regression,0.85,0.15,0.08,94.23328965,40.23591088
,Logistic Regression,0.85,0.2,0.08,94.49541284,44.16775885
,Logistic Regression,0.85,0.25,0.08,94.88859764,47.31323722
,Logistic Regression,0.85,0.3,0.08,95.67496723,53.99737877
,Logistic Regression,0.85,0.4,0.08,97.11664482,62.3853211
,Logistic Regression,0.85,0.1,0.1,92.00524246,34.20707733
,Logistic Regression,0.85,0.15,0.1,94.36435125,40.62909567
,Logistic Regression,0.85,0.2,0.1,94.49541284,44.29882045
,Logistic Regression,0.85,0.25,0.1,95.15072084,47.70642202
,Logistic Regression,0.85,0.3,0.1,95.67496723,54.12844037
,Logistic Regression,0.85,0.4,0.1,97.11664482,62.3853211
,Logistic Regression,0.85,0.1,0.15,92.00524246,34.07601573
,Logistic Regression,0.85,0.15,0.15,94.49541284,40.89121887
,Logistic Regression,0.85,0.2,0.15,94.62647444,44.56094364
,Logistic Regression,0.85,0.25,0.15,95.15072084,47.83748362
,Logistic Regression,0.85,0.3,0.15,95.80602883,54.39056356
,Logistic Regression,0.85,0.4,0.15,97.11664482,62.3853211
,Logistic Regression,0.9,0.1,0.01,93.97116645,40.49803408
,Logistic Regression,0.9,0.15,0.01,97.50982962,56.74967235
,Logistic Regression,0.9,0.2,0.01,97.77195282,59.50196592
,Logistic Regression,0.9,0.25,0.01,97.90301442,63.30275229
,Logistic Regression,0.9,0.3,0.01,98.29619921,66.44823067
,Logistic Regression,0.9,0.4,0.01,99.21363041,75.6225426
,Logistic Regression,0.9,0.1,0.03,95.54390564,45.87155963
,Logistic Regression,0.9,0.15,0.03,97.50982962,57.14285714
,Logistic Regression,0.9,0.2,0.03,97.77195282,59.63302752
,Logistic Regression,0.9,0.25,0.03,98.03407602,63.82699869
,Logistic Regression,0.9,0.3,0.03,98.68938401,68.67627785
,Logistic Regression,0.9,0.4,0.03,99.21363041,76.14678899
,Logistic Regression,0.9,0.1,0.05,95.54390564,45.60943644
,Logistic Regression,0.9,0.15,0.05,97.50982962,56.88073394
,Logistic Regression,0.9,0.2,0.05,97.77195282,59.50196592
,Logistic Regression,0.9,0.25,0.05,98.03407602,63.82699869
,Logistic Regression,0.9,0.3,0.05,98.68938401,68.41415465
,Logistic Regression,0.9,0.4,0.05,99.21363041,76.80209699
,Logistic Regression,0.9,0.1,0.08,95.54390564,46.65792923
,Logistic Regression,0.9,0.15,0.08,97.64089122,57.66710354
,Logistic Regression,0.9,0.2,0.08,97.77195282,60.02621232
,Logistic Regression,0.9,0.25,0.08,97.90301442,63.69593709
,Logistic Regression,0.9,0.3,0.08,98.68938401,68.80733945
