Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,original,high_rain,high_fog,light_fog,moderate_fog,HF_PSNR,LF_PSNR,MF_PSNR,HF_SSIM,LF_SSIM,MF_SSIM,HF_CPL,LF_CPL,MF_CPL,HF_CS,LF_CS,MF_CS,MF_SSS1,HF_KL,HF_MSE,HF_WD,MF_WD,MF_MSE,MF_KL,MF_TSI
669,669,669,669,669,669,669,669,669,669,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1871X581_669.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1871X581_669_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1871X581_669_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1871X581_669_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1871X581_669_torchvision.jpg,19.0534515,16.43853562,14.98632638,0.829437978,0.774769811,0.768815289,58.136375,53.321827,95.14549,0.6548048,0.6916585,0.4451825,0.052601077,inf,8.358146158854167,11.328985595703124,14.11947021484375,43.85145263671875,inf,3.675544275929551
670,670,670,670,670,670,670,670,670,670,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H221_670.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1874H221_670_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1874H221_670_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1874H221_670_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H221_670_torchvision.jpg,17.41813565,19.27939883,23.97125832,0.816999454,0.853645585,0.939118857,47.64818,42.21118,15.703473,0.6001666,0.6512667,0.89100236,0.008681116,0.7911438285809894,21.85574951171875,11.59029541015625,9.051647949218747,17.008829752604168,0.934940119762839,0.4297211350293546
671,671,671,671,671,671,671,671,671,671,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H522_671.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1874H522_671_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1874H522_671_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1874H522_671_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H522_671_torchvision.jpg,15.49243168,18.256465,16.78185653,0.849229392,0.882908911,0.863530022,32.665817,15.957013,18.060291,0.6348212,0.83353776,0.80293536,0.02198977,inf,21.53475138346354,20.460583496093754,16.11013183593751,37.51630655924479,inf,1.6958353718199612
672,672,672,672,672,672,672,672,672,672,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H741_672.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1874H741_672_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1874H741_672_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1874H741_672_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H741_672_torchvision.jpg,11.99158978,12.06611795,9.149869548,0.279769594,0.24877734,0.184249808,101.840164,136.42415,145.93066,0.45379,0.17430034,0.07094528,0.05139686,0.3149709227475383,43.29968058268229,14.704547119140624,51.10159912109376,23.854903157552084,0.80895644127284,14.122786203522503
673,673,673,673,673,673,673,673,673,673,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H961_673.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1874H961_673_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1874H961_673_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1874H961_673_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1874H961_673_torchvision.jpg,11.78443751,13.09425078,9.636754997,0.318799817,0.304750881,0.096009639,41.372967,42.02355,48.10658,0.36755976,0.32621866,0.06433369,0.058229502,0.2290102508318735,47.69686482747396,20.10203857421876,35.86524658203125,34.01751912434896,inf,19.813405088062623
674,674,674,674,674,674,674,674,674,674,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875A971_674.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1875A971_674_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1875A971_674_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1875A971_674_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1875A971_674_torchvision.jpg,13.04778859,25.37418203,20.10190334,0.760195971,0.916788816,0.895992218,47.18392,15.411325,20.053568,0.7829367,0.92810845,0.9106047,0.034994867,0.9113979675506476,57.30013631184896,32.179925537109376,16.685119628906254,36.03412068684896,0.9282886969093572,0.2175941780821917
675,675,675,675,675,675,675,675,675,675,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1875D041_675_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1875D041_675_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1875D041_675_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1875D041_675_torchvision.jpg,15.41319671,9.667148134,12.72800519,0.893412187,0.710714141,0.74963507,15.486284,55.21636,57.52705,0.86573434,0.386097,0.27440202,0.008550829,0.0614391841998553,78.67151489257813,25.456256103515628,21.156243896484376,64.54277750651042,-0.1212542489367514,1.5458904109589036
676,676,676,676,676,676,676,676,676,676,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D311_676.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1875D311_676_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1875D311_676_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1875D311_676_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1875D311_676_torchvision.jpg,15.54257408,19.0255153,16.79038378,0.876235734,0.907439017,0.860291898,75.00362,26.337238,64.44356,0.32141724,0.74238783,0.33152303,0.04402594,0.7048811835600015,32.866015625,8.949548339843748,10.75808715820312,45.10919392903646,0.7706634442263566,0.9326626712328758
677,677,677,677,677,677,677,677,677,677,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_18763071_677.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_18763071_677_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_18763071_677_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_18763071_677_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_18763071_677_torchvision.jpg,19.94920433,16.30997803,22.73299089,0.860039337,0.754482515,0.927119906,31.074621,83.24202,25.927607,0.85723364,0.48317093,0.8763618,0.007157474,inf,58.07233479817708,11.3538330078125,10.63638916015625,26.94148763020833,inf,1.2143101761252435
678,678,678,678,678,678,678,678,678,678,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1964E441_678.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1964E441_678_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1964E441_678_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1964E441_678_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1964E441_678_torchvision.jpg,15.53017955,20.68885539,14.06991801,0.872380974,0.915528017,0.84187034,31.620346,13.462311,29.571644,0.85785204,0.9397779,0.86581004,0.01128454,1.5553713913469158,22.534067789713543,30.631323242187506,28.545727539062494,48.78275756835937,1.8167926164838064,1.5234160958904104
679,679,679,679,679,679,679,679,679,679,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1964E442_679.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1964E442_679_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1964E442_679_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1964E442_679_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1964E442_679_torchvision.jpg,27.37989705,14.16353722,14.2789886,0.919153986,0.78696289,0.796088005,13.563782,26.356237,32.087475,0.93162495,0.8648841,0.82698613,0.014570301,0.0217879604920939,17.56345418294271,1.808038330078125,20.13592529296875,34.24375813802083,inf,1.8880442759295504
680,680,680,680,680,680,680,680,680,680,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1965E501_680.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1965E501_680_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1965E501_680_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1965E501_680_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1965E501_680_torchvision.jpg,13.27037954,21.95339058,19.9222381,0.725964449,0.884383755,0.866685853,70.6129,32.931007,17.267422,0.27047318,0.631839,0.83125436,0.027751166,1.4965194403991156,47.9873779296875,10.273651123046877,10.208117675781246,63.815511067708336,0.9778327957180591,0.8319777397260268
681,681,681,681,681,681,681,681,681,681,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1966E263_681.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1966E263_681_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1966E263_681_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1966E263_681_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1966E263_681_torchvision.jpg,12.72976259,18.89348993,26.39331525,0.820165554,0.858914289,0.948631195,32.15905,32.3492,13.701647,0.47515836,0.46643254,0.8176523,0.005091597,0.0007711458443704,73.0844217936198,33.473431396484365,4.874188232421875,21.13201497395833,inf,0.302366682974561
682,682,682,682,682,682,682,682,682,682,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1966F013_682.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1966F013_682_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1966F013_682_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1966F013_682_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1966F013_682_torchvision.jpg,11.29089053,12.41641072,11.13946307,0.758064945,0.693593834,0.594144124,21.81018,37.148697,54.654736,0.7694962,0.559561,0.06729434,0.009308361,0.4337612662395592,59.11882527669271,32.53131103515626,11.806207275390625,60.89159952799479,inf,3.524541340508806
683,683,683,683,683,683,683,683,683,683,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1967E671_683.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1967E671_683_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1967E671_683_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1967E671_683_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1967E671_683_torchvision.jpg,11.33504664,13.53918623,14.10848669,0.758598637,0.931190153,0.792753989,27.39072,39.18235,32.739365,0.5425777,0.5757627,0.4408917,0.011850698,-0.0519167249316243,76.74357503255209,34.003875732421875,18.181579589843743,62.23834025065104,0.2904516838163124,1.6809564579256362
684,684,684,684,684,684,684,684,684,684,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1968B351_684.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1968B351_684_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1968B351_684_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1968B351_684_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1968B351_684_torchvision.jpg,12.03440847,27.32136967,13.43600504,0.597297621,0.9205038,0.61943081,97.30129,26.130268,95.16382,0.38992637,0.8787899,0.41704458,0.029340565,0.0342083259120408,51.60869140625,8.528021240234377,5.23046875,41.290704345703126,0.0208444404986571,2.328173923679061
685,685,685,685,685,685,685,685,685,685,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969H751_685.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1969H751_685_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1969H751_685_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1969H751_685_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1969H751_685_torchvision.jpg,13.72733937,9.608543307,11.78445012,0.852819656,0.625069343,0.563197782,18.824902,40.818104,40.212593,0.7367434,0.09608417,0.12445992,0.003567893,0.0764612892332763,69.39477742513021,23.70587768554688,31.52941284179688,50.32493896484375,inf,3.2768774461839536
686,686,686,686,686,686,686,686,686,686,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969X181_686.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1969X181_686_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1969X181_686_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1969X181_686_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1969X181_686_torchvision.jpg,9.085989011,13.88815955,12.61950988,0.606061871,0.77539391,0.637035902,46.95769,38.28095,48.292145,0.051406104,0.46609434,0.11018817,0.019215247,0.7062509965310846,56.08211466471354,33.81198120117188,32.651397705078125,64.70160319010417,0.7653742480269115,2.912542808219177
687,687,687,687,687,687,687,687,687,687,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1970X023_687.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1970X023_687_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1970X023_687_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1970X023_687_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1970X023_687_torchvision.jpg,11.33499326,10.1430145,14.88872866,0.680049671,0.576768972,0.79345048,58.260406,60.673573,27.3914,0.25984737,0.052301604,0.7377018,0.01100002,0.4991715700073205,36.85564371744792,26.200274658203128,23.72044067382813,69.93719482421875,0.3068386855226939,2.505014677103719
688,688,688,688,688,688,688,688,688,688,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1970Y932_688.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1970Y932_688_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1970Y932_688_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1970Y932_688_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1970Y932_688_torchvision.jpg,11.62447992,15.67988152,19.31187786,0.783454075,0.825727266,0.889088872,44.85052,31.995052,27.71293,0.45840782,0.6511634,0.7241602,0.007974477,-0.160008678633198,75.79443969726563,35.99953002929688,8.779675292968749,15.082840983072916,0.1328435580551464,0.486007827788649
689,689,689,689,689,689,689,689,689,689,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1970Z891_689.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1970Z891_689_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1970Z891_689_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1970Z891_689_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1970Z891_689_torchvision.jpg,21.07231962,15.0999636,15.15721587,0.925150773,0.846215654,0.844079049,20.44244,30.152512,41.935257,0.88351804,0.8138452,0.679637,0.01398492,0.9384582698294984,18.299532063802083,15.4919677734375,16.486126708984372,43.787286376953126,inf,1.3409552348336602
690,690,690,690,690,690,690,690,690,690,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1971G052_690.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1971G052_690_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1971G052_690_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1971G052_690_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1971G052_690_torchvision.jpg,13.19611343,13.95927503,15.87981883,0.872026152,0.828481464,0.890472709,56.381054,37.539055,30.921412,0.69319093,0.80849135,0.8456949,0.007304232,3.5994728944882737,9.51830037434896,54.021337890625,41.99180908203126,3.0195353190104166,3.191141179376632,0.2831396771037182
691,691,691,691,691,691,691,691,691,691,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_19721234_691.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_19721234_691_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_19721234_691_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_19721234_691_torchvision.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_19721234_691_torchvision.jpg,13.66940194,10.4111793,8.885833363,0.61396376,0.449361132,0.542771311,58.462597,140.06133,103.232666,0.7733732,0.18816295,0.51647556,0.09291909,0.8379767897984873,67.36801350911459,27.09982910156249,70.22300415039058,8.112204996744792,inf,3.5612707925636014
