,model,threshold,split_1,split_2,accuracy,precision,recall,human effort
,SVM,0.9,0.4,0.1,98.66501854,98.56873823,99.39232814,51.6934487
,SVM,0.9,0.1,0.15,97.99752781,97.79026217,99.1644512,29.64153276
,SVM,0.9,0.15,0.15,97.8986403,97.67964072,99.12647171,31.8170581
,SVM,0.9,0.2,0.15,98.09641533,97.93698425,99.1644512,35.82200247
,SVM,0.9,0.25,0.15,98.29419036,98.12312312,99.27838967,40.51915946
,SVM,0.9,0.3,0.15,98.44252163,98.27197596,99.35434865,43.78244747
,SVM,0.9,0.4,0.15,98.68974042,98.60587792,99.39232814,51.54511743
,SVM,0.95,0.1,0.01,98.39307787,98.34337349,99.20243069,34.28924598
,SVM,0.95,0.15,0.01,98.368356,98.30636056,99.20243069,35.6736712
,SVM,0.95,0.2,0.01,98.56613103,98.60324651,99.20243069,40.37082818
,SVM,0.95,0.25,0.01,98.83807169,98.82930514,99.39232814,46.13102596
,SVM,0.95,0.3,0.01,98.91223733,98.9044201,99.43030763,49.36959209
,SVM,0.95,0.4,0.01,99.01112485,99.05410518,99.43030763,56.78615575
,SVM,0.95,0.1,0.03,98.73918418,98.68024133,99.39232814,38.19530284
,SVM,0.95,0.15,0.03,98.54140915,98.41986456,99.35434865,37.45364648
,SVM,0.95,0.2,0.03,98.73918418,98.60692771,99.46828712,42.52163164
,SVM,0.95,0.25,0.03,98.96168109,98.90524726,99.50626662,48.10877627
,SVM,0.95,0.3,0.03,99.03584672,98.98036254,99.54424611,50.58096415
,SVM,0.95,0.4,0.03,99.08529048,99.09228442,99.50626662,57.65142151
,SVM,0.95,0.1,0.05,98.7144623,98.60640301,99.43030763,38.7144623
,SVM,0.95,0.15,0.05,98.66501854,98.49567507,99.46828712,39.5302843
,SVM,0.95,0.2,0.05,98.64029666,98.56819894,99.35434865,42.47218789
,SVM,0.95,0.25,0.05,99.0605686,99.01775595,99.54424611,48.87515451
,SVM,0.95,0.3,0.05,98.98640297,98.94259819,99.50626662,50.90234858
,SVM,0.95,0.4,0.05,99.11001236,99.12977677,99.50626662,58.09641533
,SVM,0.95,0.1,0.08,98.7144623,98.67974349,99.35434865,39.92583436
,SVM,0.95,0.15,0.08,98.5908529,98.45748683,99.39232814,40.3461063
,SVM,0.95,0.2,0.08,98.76390606,98.6440678,99.46828712,43.55995056
,SVM,0.95,0.25,0.08,99.08529048,99.01812689,99.5822256,49.51792336
,SVM,0.95,0.3,0.08,98.93695921,98.97881997,99.39232814,51.79233622
,SVM,0.95,0.4,0.08,99.15945612,99.13043478,99.5822256,58.98640297
,SVM,0.95,0.1,0.1,98.86279357,98.75612514,99.50626662,42.17552534
,SVM,0.95,0.15,0.1,98.64029666,98.4951091,99.43030763,39.92583436
,SVM,0.95,0.2,0.1,98.64029666,98.60482655,99.31636916,43.60939431
,SVM,0.95,0.25,0.1,99.0605686,99.05482042,99.50626662,50.33374536
,SVM,0.95,0.3,0.1,99.0605686,99.01775595,99.54424611,52.01483313
,SVM,0.95,0.4,0.1,99.184178,99.16792738,99.5822256,59.28306551
,SVM,0.95,0.1,0.15,98.93695921,98.83107089,99.54424611,43.46106304
,SVM,0.95,0.15,0.15,98.73918418,98.53383459,99.54424611,42.24969098
,SVM,0.95,0.2,0.15,98.7144623,98.64304561,99.39232814,44.59826947
,SVM,0.95,0.25,0.15,99.13473424,99.09297052,99.5822256,51.94066749
,SVM,0.95,0.3,0.15,99.0605686,99.01775595,99.54424611,53.49814586
,SVM,0.95,0.4,0.15,99.23362176,99.24299773,99.5822256,60
,SVM,0.99,0.1,0.01,99.60444994,99.73394147,99.65818458,73.30037083
,SVM,0.99,0.15,0.01,99.67861557,99.7342445,99.77212305,73.64647713
,SVM,0.99,0.2,0.01,99.72805933,99.8100304,99.77212305,75.89616811
,SVM,0.99,0.25,0.01,99.6538937,99.77194983,99.69616407,77.4289246
,SVM,0.99,0.3,0.01,99.67861557,99.77203647,99.73414356,78.07169345
,SVM,0.99,0.4,0.01,99.80222497,99.96193376,99.73414356,81.73053152
,SVM,0.99,0.1,0.03,99.67861557,99.77203647,99.73414356,75.52533993
,SVM,0.99,0.15,0.03,99.72805933,99.8100304,99.77212305,76.31644005
,SVM,0.99,0.2,0.03,99.6538937,99.77194983,99.69616407,76.26699629
,SVM,0.99,0.25,0.03,99.62917182,99.73404255,99.69616407,77.87391842
,SVM,0.99,0.3,0.03,99.72805933,99.8100304,99.77212305,79.11001236
,SVM,0.99,0.4,0.03,99.77750309,99.96191927,99.69616407,82.49690977
,SVM,0.99,0.1,0.05,99.6538937,99.80981362,99.65818458,75.52533993
,SVM,0.99,0.15,0.05,99.77750309,99.88593156,99.77212305,77.70086527
,SVM,0.99,0.2,0.05,99.75278121,99.84796655,99.77212305,77.50309023
,SVM,0.99,0.25,0.05,99.72805933,99.8100304,99.77212305,79.28306551
,SVM,0.99,0.3,0.05,99.67861557,99.77203647,99.73414356,79.01112485
,SVM,0.99,0.4,0.05,99.85166873,99.96196272,99.81010254,83.0407911
,SVM,0.99,0.1,0.08,99.80222497,99.88597491,99.81010254,78.26946848
,SVM,0.99,0.15,0.08,99.70333745,99.77212305,99.77212305,77.40420272
,SVM,0.99,0.2,0.08,99.82694685,99.88601824,99.84808204,78.83807169
,SVM,0.99,0.25,0.08,99.70333745,99.77212305,99.77212305,78.68974042
,SVM,0.99,0.3,0.08,99.80222497,99.88597491,99.81010254,81.4091471
,SVM,0.99,0.4,0.08,99.87639061,99.96197719,99.84808204,84.05438813
,SVM,0.99,0.1,0.1,99.77750309,99.84802432,99.81010254,78.19530284
,SVM,0.99,0.15,0.1,99.80222497,99.88597491,99.81010254,79.33250927
,SVM,0.99,0.2,0.1,99.72805933,99.8100304,99.77212305,76.98393078
,SVM,0.99,0.25,0.1,99.80222497,99.88597491,99.81010254,80.22249691
,SVM,0.99,0.3,0.1,99.70333745,99.80995819,99.73414356,79.87639061
,SVM,0.99,0.4,0.1,99.87639061,99.96197719,99.84808204,84.91965389
,SVM,0.99,0.1,0.15,99.80222497,99.88597491,99.81010254,80.71693449
,SVM,0.99,0.15,0.15,99.82694685,99.88601824,99.84808204,79.38195303
,SVM,0.99,0.2,0.15,99.85166873,99.92398328,99.84808204,80.4697157
,SVM,0.99,0.25,0.15,99.82694685,99.88601824,99.84808204,82.1013597
,SVM,0.99,0.3,0.15,99.80222497,99.88597491,99.81010254,82.29913473
,SVM,0.99,0.4,0.15,99.87639061,99.96197719,99.84808204,84.35105068
